timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
17.66,-0.168,-0.062,1.021,-0.199,-0.238,0.837,-0.099,-0.317,0.683,0.158,-0.004,1.052,0.299,-0.198,0.962,0.296,-0.305,0.794
17.693,-0.171,-0.068,1.013,-0.193,-0.24,0.824,-0.098,-0.321,0.669,0.154,-0.004,1.048,0.299,-0.197,0.961,0.296,-0.305,0.794
17.727,-0.172,-0.073,1.005,-0.189,-0.241,0.812,-0.097,-0.324,0.656,0.151,-0.004,1.044,0.298,-0.197,0.961,0.296,-0.305,0.794
17.76,-0.174,-0.078,0.999,-0.185,-0.242,0.802,-0.096,-0.327,0.645,0.148,-0.004,1.041,0.298,-0.197,0.961,0.296,-0.305,0.794
17.793,-0.175,-0.083,0.993,-0.179,-0.243,0.793,-0.095,-0.33,0.635,0.145,-0.004,1.038,0.297,-0.196,0.96,0.296,-0.305,0.794
17.827,-0.177,-0.087,0.988,-0.174,-0.244,0.785,-0.094,-0.332,0.625,0.142,-0.005,1.036,0.296,-0.195,0.96,0.296,-0.305,0.793
17.86,-0.177,-0.091,0.983,-0.168,-0.244,0.777,-0.095,-0.335,0.615,0.14,-0.005,1.034,0.295,-0.195,0.959,0.296,-0.305,0.793
17.893,-0.178,-0.095,0.978,-0.161,-0.244,0.77,-0.096,-0.338,0.607,0.138,-0.004,1.033,0.294,-0.194,0.959,0.296,-0.305,0.794
17.927,-0.178,-0.098,0.975,-0.155,-0.244,0.765,-0.097,-0.34,0.601,0.136,-0.004,1.032,0.293,-0.193,0.958,0.296,-0.306,0.794
17.96,-0.177,-0.099,0.972,-0.152,-0.244,0.761,-0.097,-0.342,0.597,0.135,-0.004,1.031,0.292,-0.193,0.958,0.297,-0.306,0.793
17.993,-0.177,-0.1,0.97,-0.151,-0.243,0.759,-0.097,-0.341,0.594,0.135,-0.004,1.03,0.292,-0.192,0.957,0.297,-0.306,0.793
18.027,-0.177,-0.1,0.97,-0.151,-0.242,0.758,-0.097,-0.34,0.593,0.135,-0.003,1.03,0.293,-0.192,0.956,0.297,-0.306,0.793
18.06,-0.177,-0.099,0.971,-0.153,-0.241,0.759,-0.097,-0.337,0.594,0.136,-0.003,1.031,0.293,-0.191,0.956,0.297,-0.306,0.793
18.093,-0.176,-0.097,0.974,-0.157,-0.239,0.761,-0.097,-0.334,0.597,0.137,-0.003,1.032,0.293,-0.191,0.956,0.297,-0.306,0.793
18.127,-0.176,-0.094,0.978,-0.162,-0.237,0.766,-0.096,-0.33,0.602,0.139,-0.002,1.035,0.293,-0.192,0.956,0.297,-0.306,0.793
18.16,-0.175,-0.089,0.984,-0.169,-0.235,0.773,-0.097,-0.325,0.61,0.141,-0.002,1.038,0.293,-0.192,0.956,0.297,-0.306,0.793
18.193,-0.174,-0.084,0.991,-0.177,-0.234,0.783,-0.099,-0.32,0.622,0.144,-0.002,1.042,0.293,-0.192,0.956,0.297,-0.306,0.793
18.227,-0.174,-0.078,1.0,-0.185,-0.232,0.795,-0.1,-0.315,0.635,0.147,-0.001,1.046,0.294,-0.192,0.956,0.297,-0.306,0.793
18.26,-0.172,-0.071,1.01,-0.193,-0.229,0.809,-0.101,-0.31,0.651,0.151,-0.001,1.05,0.294,-0.191,0.956,0.297,-0.306,0.793
18.293,-0.171,-0.064,1.021,-0.2,-0.226,0.825,-0.103,-0.304,0.669,0.154,-0.001,1.055,0.295,-0.191,0.956,0.297,-0.306,0.793
18.327,-0.169,-0.057,1.033,-0.205,-0.224,0.841,-0.104,-0.299,0.687,0.158,-0.001,1.061,0.294,-0.191,0.955,0.296,-0.306,0.793
18.36,-0.167,-0.049,1.045,-0.21,-0.221,0.859,-0.106,-0.294,0.705,0.162,-0.0,1.066,0.294,-0.19,0.955,0.296,-0.306,0.792
18.393,-0.165,-0.043,1.057,-0.213,-0.219,0.877,-0.107,-0.289,0.724,0.166,-0.0,1.072,0.293,-0.189,0.954,0.296,-0.305,0.792
18.427,-0.163,-0.037,1.07,-0.216,-0.216,0.895,-0.108,-0.285,0.742,0.169,-0.0,1.078,0.292,-0.189,0.954,0.296,-0.305,0.792
18.46,-0.16,-0.031,1.082,-0.218,-0.215,0.914,-0.109,-0.281,0.761,0.173,-0.001,1.083,0.291,-0.188,0.953,0.295,-0.305,0.792
18.493,-0.157,-0.026,1.094,-0.22,-0.215,0.933,-0.11,-0.279,0.779,0.176,-0.002,1.088,0.29,-0.187,0.953,0.295,-0.305,0.792
18.527,-0.153,-0.022,1.104,-0.221,-0.215,0.95,-0.11,-0.277,0.796,0.18,-0.003,1.093,0.29,-0.186,0.952,0.295,-0.304,0.791
18.56,-0.15,-0.018,1.113,-0.222,-0.215,0.966,-0.111,-0.276,0.812,0.183,-0.004,1.097,0.291,-0.185,0.951,0.296,-0.303,0.79
18.593,-0.147,-0.015,1.121,-0.221,-0.215,0.979,-0.111,-0.277,0.825,0.186,-0.004,1.101,0.291,-0.183,0.95,0.296,-0.301,0.789
18.627,-0.145,-0.012,1.128,-0.22,-0.215,0.989,-0.11,-0.277,0.835,0.189,-0.004,1.105,0.291,-0.181,0.949,0.297,-0.298,0.788
18.66,-0.143,-0.01,1.133,-0.218,-0.214,0.997,-0.109,-0.277,0.842,0.191,-0.004,1.108,0.291,-0.178,0.949,0.297,-0.295,0.787
18.693,-0.141,-0.009,1.137,-0.215,-0.213,1.002,-0.107,-0.277,0.847,0.193,-0.004,1.111,0.292,-0.175,0.948,0.298,-0.291,0.786
18.727,-0.14,-0.007,1.14,-0.211,-0.212,1.003,-0.101,-0.277,0.85,0.194,-0.004,1.113,0.293,-0.172,0.947,0.299,-0.288,0.785
18.76,-0.138,-0.006,1.142,-0.206,-0.211,1.003,-0.095,-0.277,0.852,0.196,-0.005,1.115,0.293,-0.171,0.946,0.3,-0.287,0.784
18.793,-0.137,-0.006,1.142,-0.2,-0.211,1.002,-0.085,-0.276,0.852,0.198,-0.005,1.117,0.293,-0.171,0.947,0.3,-0.288,0.785
18.827,-0.136,-0.005,1.142,-0.192,-0.211,1.0,-0.073,-0.274,0.853,0.199,-0.006,1.118,0.293,-0.174,0.948,0.301,-0.292,0.788
18.86,-0.134,-0.006,1.14,-0.183,-0.212,0.996,-0.058,-0.273,0.853,0.201,-0.008,1.119,0.293,-0.178,0.951,0.301,-0.297,0.791
18.893,-0.133,-0.007,1.137,-0.173,-0.214,0.991,-0.042,-0.273,0.853,0.203,-0.009,1.121,0.295,-0.182,0.955,0.302,-0.299,0.794
18.927,-0.132,-0.008,1.133,-0.161,-0.216,0.986,-0.025,-0.272,0.852,0.205,-0.01,1.123,0.295,-0.183,0.956,0.303,-0.299,0.794
18.96,-0.13,-0.009,1.128,-0.149,-0.217,0.98,-0.007,-0.272,0.85,0.206,-0.01,1.123,0.295,-0.183,0.956,0.303,-0.299,0.795
18.993,-0.129,-0.011,1.123,-0.135,-0.219,0.973,0.01,-0.271,0.848,0.208,-0.009,1.124,0.295,-0.183,0.957,0.303,-0.3,0.795
