timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
23.264,865.1,521.801,789.56,764.554,1018.714,865.239,1166.073,581.291,1283.533,788.89,1225.079,1064.429
23.298,864.095,520.832,773.37,759.313,999.973,856.206,1163.578,581.116,1281.745,788.324,1224.498,1064.262
23.331,862.962,519.8,758.552,754.232,982.054,846.482,1160.914,580.985,1279.779,787.896,1224.339,1064.291
23.381,860.887,518.656,740.69,747.529,959.091,830.999,1156.49,580.737,1276.421,787.311,1223.09,1063.85
23.414,859.125,518.234,731.281,743.577,945.78,820.728,1153.249,580.477,1274.31,786.88,1221.897,1063.338
23.448,857.156,517.923,724.22,740.043,934.073,811.015,1149.868,580.395,1272.334,786.371,1220.948,1063.001
23.481,854.86,517.81,718.569,736.707,923.958,802.523,1146.235,580.2,1270.287,785.797,1220.204,1062.464
23.514,852.47,517.816,714.256,733.508,915.197,795.14,1142.651,580.194,1268.424,785.749,1219.788,1062.228
23.548,849.898,518.132,711.323,731.062,908.18,788.899,1138.977,580.187,1265.955,785.9,1219.371,1062.148
23.581,847.15,518.347,709.587,729.272,903.191,784.334,1135.334,580.315,1263.501,786.503,1218.41,1062.119
23.614,844.513,518.381,709.133,728.328,900.299,780.821,1131.864,580.147,1261.072,787.997,1217.045,1061.733
23.648,841.82,518.339,708.864,727.997,897.73,778.583,1128.454,580.08,1258.938,790.857,1215.133,1061.093
23.698,837.951,519.398,706.154,728.024,890.478,778.066,1123.842,580.772,1256.151,797.571,1212.509,1059.878
23.731,835.359,520.819,702.16,728.121,883.459,778.953,1121.156,581.834,1255.722,799.586,1211.031,1058.675
23.764,832.791,522.64,696.145,727.885,874.187,781.389,1119.034,582.395,1255.782,801.818,1211.245,1057.281
23.798,830.315,524.44,688.382,726.909,862.746,784.891,1117.21,582.693,1256.398,804.837,1210.196,1055.172
23.831,828.011,526.123,679.681,725.259,849.033,789.954,1115.487,583.097,1257.308,807.175,1208.856,1053.243
23.864,825.738,527.582,671.033,723.453,834.011,796.008,1113.964,583.054,1257.066,809.214,1208.608,1051.965
23.898,823.498,529.032,662.249,721.677,818.456,803.324,1112.569,582.595,1256.302,810.039,1208.475,1051.893
23.931,821.047,530.466,653.458,720.157,802.493,810.841,1111.155,581.912,1255.73,809.476,1208.654,1053.016
23.964,818.361,531.943,644.639,718.924,786.344,818.71,1109.607,580.95,1255.626,808.525,1208.94,1054.064
24.014,813.796,534.661,631.528,717.937,761.308,830.81,1107.02,579.604,1256.518,807.208,1209.167,1054.993
24.048,810.449,536.852,623.091,717.917,744.291,839.033,1105.094,579.048,1257.362,806.526,1209.5,1055.221
24.081,807.052,539.334,615.05,718.34,726.839,847.185,1103.227,578.669,1257.894,806.272,1209.552,1055.21
24.114,803.701,542.191,607.052,718.943,708.933,855.359,1101.483,578.398,1258.25,806.214,1209.91,1055.541
24.148,800.509,544.979,599.899,719.915,691.906,863.143,1099.882,578.229,1258.884,805.993,1209.797,1055.759
24.181,797.608,547.353,593.758,721.074,676.566,870.148,1098.59,577.721,1259.779,805.924,1209.738,1056.098
24.214,794.735,549.235,588.63,722.765,664.123,876.916,1097.646,576.989,1261.016,806.164,1209.242,1056.121
24.248,792.174,550.557,585.005,725.342,656.129,883.22,1096.869,576.416,1262.006,805.981,1208.872,1056.288
24.281,790.393,551.268,583.116,728.617,653.354,888.66,1096.227,576.178,1262.958,805.72,1208.614,1056.64
24.314,789.048,551.666,581.557,731.964,653.982,894.026,1095.749,576.531,1264.486,805.737,1208.749,1057.064
24.364,787.545,552.551,578.998,737.273,658.88,902.708,1095.887,577.975,1267.849,807.568,1209.566,1057.335
24.398,786.775,553.39,577.256,741.158,664.336,908.855,1096.501,579.459,1270.298,809.674,1210.229,1057.544
