timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
36.127,-0.135,-0.002,1.097,-0.067,-0.242,0.943,0.161,-0.304,0.841,0.205,-0.006,1.17,0.378,-0.218,1.064,0.335,-0.315,0.829
36.16,-0.136,-0.004,1.095,-0.058,-0.24,0.94,0.169,-0.305,0.837,0.205,-0.005,1.169,0.378,-0.217,1.064,0.335,-0.315,0.83
36.21,-0.137,-0.005,1.093,-0.053,-0.238,0.937,0.173,-0.305,0.833,0.204,-0.004,1.169,0.378,-0.215,1.064,0.336,-0.315,0.83
36.244,-0.138,-0.004,1.093,-0.055,-0.238,0.936,0.171,-0.306,0.832,0.203,-0.003,1.169,0.377,-0.213,1.063,0.336,-0.315,0.83
36.277,-0.139,-0.003,1.093,-0.061,-0.238,0.936,0.166,-0.305,0.833,0.202,-0.002,1.169,0.377,-0.213,1.063,0.336,-0.315,0.83
36.31,-0.14,-0.002,1.095,-0.07,-0.238,0.936,0.158,-0.305,0.835,0.2,-0.002,1.169,0.376,-0.212,1.063,0.335,-0.316,0.83
36.344,-0.142,-0.0,1.098,-0.08,-0.238,0.938,0.147,-0.304,0.836,0.199,-0.002,1.168,0.375,-0.212,1.063,0.335,-0.316,0.83
36.377,-0.144,0.002,1.102,-0.093,-0.237,0.94,0.134,-0.304,0.837,0.197,-0.003,1.167,0.374,-0.212,1.063,0.335,-0.316,0.83
36.41,-0.146,0.004,1.106,-0.106,-0.237,0.944,0.118,-0.305,0.837,0.195,-0.003,1.166,0.374,-0.212,1.063,0.335,-0.316,0.83
36.444,-0.148,0.006,1.111,-0.122,-0.237,0.949,0.1,-0.305,0.837,0.194,-0.003,1.164,0.373,-0.211,1.062,0.334,-0.316,0.83
