timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
33.832,781.48,496.478,618.678,732.646,793.182,863.899,1129.184,500.404,1285.403,735.612,1259.453,997.21
33.866,781.953,494.452,609.295,718.564,758.286,855.839,1128.309,502.094,1288.641,738.876,1259.499,997.435
33.916,782.928,491.794,602.092,697.064,711.991,841.303,1126.315,504.832,1293.216,743.206,1259.796,998.319
33.949,784.049,490.328,601.747,683.869,686.879,831.502,1124.807,506.352,1296.042,745.126,1259.933,999.002
33.982,785.219,489.762,604.308,673.192,666.997,822.255,1123.202,507.33,1298.34,746.37,1260.005,999.492
34.016,786.485,489.647,609.493,665.616,653.323,814.691,1121.624,507.928,1300.055,747.157,1259.958,999.72
34.049,787.422,489.945,615.122,661.205,645.541,808.758,1120.22,508.345,1301.539,747.804,1259.979,999.721
34.082,787.845,490.788,620.079,660.073,643.464,804.922,1119.224,508.466,1302.391,748.679,1259.916,999.779
34.116,787.669,492.057,623.051,661.907,645.688,804.14,1118.619,508.395,1302.584,749.67,1259.755,1000.005
34.149,787.044,493.484,624.025,665.902,649.414,805.964,1118.594,507.969,1302.415,750.196,1259.841,1000.378
34.182,786.009,495.008,622.959,671.776,654.211,810.372,1118.979,507.543,1302.211,750.476,1259.861,1000.683
34.216,784.817,496.096,620.844,679.661,660.5,817.722,1119.6,507.37,1302.372,750.696,1260.077,1000.677
34.266,782.783,497.579,616.861,695.234,673.37,834.138,1120.609,507.097,1302.54,750.895,1260.459,1000.339
34.299,780.893,499.004,615.149,707.99,684.304,848.597,1121.275,506.558,1302.023,750.718,1260.246,1000.424
34.332,778.635,500.935,615.082,721.996,696.867,865.025,1121.714,505.822,1300.856,750.159,1260.32,1000.482
34.366,776.251,503.341,617.534,736.594,710.352,883.699,1122.133,504.774,1299.134,749.397,1260.676,1000.509
34.399,774.025,506.162,623.221,751.185,724.554,904.254,1122.488,503.519,1297.191,748.345,1260.696,1000.487
34.432,772.094,508.882,632.947,764.918,739.011,926.39,1122.84,502.413,1295.475,747.349,1260.356,1000.324
34.466,770.698,511.703,646.213,777.426,753.777,949.003,1123.454,501.2,1294.113,746.241,1260.316,999.881
34.499,769.923,513.988,662.149,787.516,768.35,970.924,1124.166,499.932,1292.886,745.056,1260.343,999.579
34.532,769.898,515.634,679.707,794.806,781.776,990.708,1125.182,498.767,1291.849,744.14,1260.425,999.497
34.582,770.759,517.055,703.526,800.867,799.036,1012.476,1127.135,497.539,1291.126,742.999,1260.919,999.594
34.616,771.902,516.878,715.247,802.204,808.028,1020.13,1128.688,496.933,1290.858,742.383,1261.108,999.586
34.649,773.989,515.442,723.075,801.321,814.235,1021.977,1130.688,496.355,1290.875,741.758,1261.212,999.249
34.682,776.82,512.65,728.9,797.92,815.096,1019.899,1132.829,496.06,1290.815,741.374,1260.934,999.043
34.716,779.772,509.652,729.741,793.557,815.11,1012.509,1134.947,496.115,1290.849,741.296,1260.872,998.721
34.749,783.023,505.72,727.898,787.796,816.243,999.935,1137.057,496.283,1290.695,741.253,1260.812,998.641
34.782,786.615,501.651,724.655,781.595,818.35,982.965,1139.271,496.662,1290.337,741.396,1260.643,998.941
34.816,790.135,497.435,721.411,774.815,819.695,962.834,1141.183,497.146,1290.283,741.497,1260.697,999.011
34.849,793.633,493.373,719.028,767.487,820.825,941.866,1142.829,497.736,1290.792,741.64,1261.043,998.792
34.882,797.094,489.4,718.759,759.788,821.821,920.239,1144.119,498.364,1291.025,742.001,1261.041,998.76
34.932,802.277,483.307,720.886,747.005,823.81,888.737,1145.35,499.382,1290.556,742.298,1260.667,998.575
34.966,805.718,479.902,722.72,738.238,825.914,868.583,1145.832,499.943,1289.699,741.983,1260.478,998.719
34.999,809.024,476.904,724.66,729.322,828.241,849.819,1146.061,500.244,1288.705,741.284,1260.616,998.717
35.032,812.088,474.094,726.929,720.275,830.808,832.146,1146.005,500.364,1287.421,740.415,1260.635,998.683
35.066,814.891,471.726,728.996,711.275,833.545,815.785,1145.689,500.464,1286.018,739.259,1260.618,998.448
35.099,817.506,469.635,731.171,702.354,836.176,800.683,1145.236,500.59,1284.62,738.17,1260.492,998.146
35.132,819.807,467.783,733.037,693.701,838.836,786.99,1144.569,500.875,1283.109,737.45,1260.22,997.997
35.166,821.902,466.168,734.14,685.519,841.379,774.766,1143.768,501.192,1281.488,736.937,1259.957,997.974
35.199,823.694,465.181,733.743,678.464,843.484,764.252,1142.806,501.424,1279.905,736.521,1259.825,997.898
35.249,825.837,463.814,732.283,669.347,843.692,753.841,1141.237,501.496,1278.161,735.838,1259.671,997.709
35.282,826.784,463.814,729.56,665.046,839.241,749.806,1140.207,501.416,1277.366,735.53,1259.381,997.511
35.316,827.117,464.537,725.077,661.899,830.404,748.501,1139.161,501.093,1276.634,735.163,1258.914,997.275
35.349,826.633,465.522,718.478,659.312,818.321,748.878,1138.088,500.556,1275.909,734.464,1258.494,997.28
35.382,825.216,466.726,708.866,656.616,804.343,750.421,1137.099,500.019,1275.366,733.668,1258.595,997.592
35.416,822.937,467.955,697.0,653.699,788.626,753.688,1136.152,499.479,1275.015,732.962,1258.87,997.8
35.449,819.987,469.3,682.948,650.618,770.515,757.752,1135.122,498.997,1274.846,732.509,1259.015,997.84
35.482,816.422,470.837,667.724,647.523,751.457,762.561,1133.984,498.625,1274.587,732.383,1259.067,997.838
35.516,812.406,472.482,652.587,644.756,731.027,768.78,1132.732,498.42,1274.22,732.695,1258.877,997.86
35.549,808.044,474.16,638.354,642.982,709.753,777.343,1131.327,498.507,1274.05,733.422,1258.668,997.945
35.599,801.004,477.335,618.901,643.036,675.752,793.096,1128.829,498.879,1273.185,734.976,1258.337,998.113
35.632,796.044,480.061,607.168,645.305,655.629,803.305,1126.965,499.154,1272.805,736.099,1258.095,998.104
35.666,791.071,483.347,596.01,648.96,637.229,813.705,1124.975,499.241,1272.444,736.796,1257.865,997.953
35.699,786.007,486.988,585.093,653.646,621.516,825.046,1123.047,499.059,1272.498,737.354,1257.192,997.802
35.732,780.926,491.248,573.875,659.379,610.028,836.328,1121.213,498.578,1272.283,737.838,1256.251,997.854
35.766,776.058,496.167,562.231,665.992,603.066,847.852,1119.327,497.667,1271.844,737.619,1255.73,998.148
35.799,771.291,501.067,551.144,674.043,600.065,860.264,1117.409,496.574,1271.619,737.023,1255.532,998.617
35.832,766.655,506.048,541.264,684.179,600.862,873.972,1115.438,495.557,1271.958,736.142,1255.529,998.958
35.866,762.141,511.064,533.742,697.179,604.947,889.627,1113.558,494.925,1272.525,735.579,1255.749,999.104
35.916,756.089,519.264,527.51,721.342,615.232,917.794,1110.615,494.651,1272.119,735.126,1256.04,998.944
35.949,752.529,524.966,527.122,739.622,624.969,938.103,1108.416,494.394,1270.473,734.845,1255.835,998.74
35.982,749.132,530.431,529.747,758.536,636.9,960.168,1105.966,493.913,1268.593,734.276,1255.404,998.539
36.016,746.134,535.213,535.851,776.914,650.155,982.398,1103.727,492.972,1266.912,733.26,1255.111,998.312
36.049,743.466,539.146,544.619,793.56,664.772,1004.942,1101.679,491.968,1265.798,731.856,1255.107,998.254
36.082,741.347,542.484,555.382,808.071,681.14,1024.958,1100.102,490.98,1265.675,730.187,1255.266,998.272
36.116,739.852,545.246,567.561,820.224,699.25,1040.688,1098.957,490.287,1266.016,728.671,1255.597,998.379
36.149,739.062,547.625,578.106,829.452,718.872,1049.762,1098.223,489.809,1266.576,727.055,1255.527,998.4
36.182,739.313,549.502,586.09,835.887,738.18,1052.164,1097.968,489.098,1267.96,723.845,1255.508,998.222
36.232,740.926,551.242,593.108,841.447,763.303,1044.747,1098.524,486.956,1269.729,718.458,1256.495,997.42
36.266,742.749,551.651,593.987,842.531,777.359,1032.271,1099.493,485.454,1269.76,715.727,1256.618,996.892
36.299,744.787,551.235,592.939,841.621,791.89,1014.899,1100.784,484.491,1269.323,713.972,1256.281,996.665
36.332,746.975,550.092,592.838,839.072,808.056,995.222,1102.347,484.332,1269.05,713.137,1255.94,996.749
36.366,749.091,548.288,595.131,836.13,826.068,974.615,1104.048,484.626,1268.99,713.069,1255.912,996.81
36.399,750.981,545.75,601.018,833.244,846.406,955.872,1105.714,485.069,1269.169,713.369,1256.075,996.699
36.432,752.676,542.901,610.346,830.844,868.222,939.086,1107.257,485.403,1269.442,713.55,1256.148,996.51
36.466,754.421,539.915,622.916,828.903,891.323,924.183,1108.688,485.533,1269.463,713.087,1256.305,996.38
36.499,756.426,536.89,638.155,826.865,914.716,911.677,1110.237,485.115,1269.138,712.13,1256.39,996.334
36.532,758.458,533.409,655.274,823.794,936.44,901.777,1111.846,484.734,1269.174,711.01,1256.666,996.514
36.582,761.988,527.306,682.208,816.596,963.209,893.891,1114.738,484.197,1269.888,709.616,1257.068,996.542
36.616,764.702,523.299,698.293,810.702,977.012,889.442,1117.01,484.068,1270.698,709.446,1257.353,996.592
36.649,767.843,519.422,710.409,804.189,985.234,885.891,1119.416,484.141,1271.478,709.319,1257.524,996.478
36.682,771.406,515.66,717.55,797.027,987.134,883.743,1122.078,484.296,1272.361,709.552,1257.471,996.438
