timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
25.437,800.061,488.456,607.182,672.792,639.999,835.32,1122.995,494.259,1206.084,701.355,1077.619,761.074
25.47,801.243,486.731,607.205,666.204,635.944,828.464,1123.272,494.564,1206.047,701.992,1077.556,761.052
25.504,802.195,485.429,607.844,662.501,636.206,824.385,1123.336,494.686,1205.808,702.569,1077.526,761.06
25.537,802.846,484.713,608.95,661.808,640.224,823.085,1123.495,494.545,1205.362,702.991,1077.492,761.112
25.57,803.245,484.586,610.536,663.797,647.013,824.233,1123.517,494.134,1204.79,703.218,1077.5,761.166
25.604,803.405,485.03,612.506,668.095,657.267,827.164,1123.378,493.547,1203.901,703.273,1077.48,761.15
25.637,803.302,485.858,614.793,674.128,671.314,831.301,1123.19,492.755,1202.935,703.029,1077.379,761.116
25.67,802.936,486.832,617.647,681.437,688.624,836.007,1122.916,491.909,1201.985,702.651,1077.261,761.062
25.704,802.403,488.006,621.24,689.616,708.808,840.683,1122.501,491.154,1200.989,702.282,1077.161,760.995
25.737,801.822,489.342,625.533,698.118,731.036,844.344,1122.08,490.493,1200.139,701.898,1077.084,760.956
25.77,801.289,490.652,630.536,706.526,754.745,847.003,1121.816,489.842,1199.398,701.476,1077.097,761.002
25.804,800.834,492.079,635.498,714.342,778.204,848.576,1121.629,489.308,1198.904,701.074,1077.2,760.965
25.837,800.6,493.587,639.888,721.151,799.854,849.326,1121.637,488.972,1198.561,700.784,1077.188,760.874
25.87,800.461,494.946,643.327,726.788,817.722,849.395,1121.918,488.881,1198.2,700.609,1077.23,760.807
25.904,800.436,496.252,645.913,731.527,830.725,849.435,1122.353,489.168,1197.995,700.743,1077.356,760.776
25.937,800.583,497.455,647.346,735.245,838.211,850.949,1123.019,489.727,1197.908,701.096,1077.502,760.832
25.97,800.834,498.44,647.891,738.049,840.717,854.812,1123.887,490.528,1197.97,701.665,1077.612,760.949
26.004,801.062,499.322,648.34,740.682,840.323,861.634,1124.733,491.396,1198.181,702.2,1077.732,761.054
26.037,801.22,500.176,649.181,743.477,838.22,871.059,1125.661,492.236,1198.52,702.63,1077.749,761.14
26.07,801.223,501.229,650.968,747.024,835.393,882.817,1126.467,493.054,1198.999,702.935,1077.869,761.192
26.104,801.167,502.44,654.054,751.254,831.896,897.076,1127.247,493.738,1199.537,703.123,1077.945,761.241
26.137,801.166,503.824,658.203,755.818,827.533,913.476,1127.872,494.334,1200.127,703.347,1078.104,761.317
26.17,801.149,505.157,663.749,760.562,822.65,931.106,1128.313,494.836,1200.693,703.608,1078.263,761.384
26.204,801.3,506.37,670.212,764.933,816.941,948.996,1128.779,495.18,1200.997,703.824,1078.354,761.42
26.237,801.559,507.172,677.105,768.435,811.644,965.376,1129.132,495.52,1201.023,704.091,1078.392,761.451
26.27,802.016,507.395,684.581,770.894,808.121,978.81,1129.52,495.931,1200.787,704.514,1078.33,761.42
26.304,802.842,507.138,691.653,772.324,807.345,988.549,1130.018,496.324,1200.405,705.105,1078.307,761.411
26.337,803.83,506.567,697.312,772.813,811.526,992.875,1130.473,496.572,1199.89,705.802,1078.295,761.474
26.37,804.983,505.661,701.642,772.477,820.223,992.383,1130.945,496.671,1199.357,706.445,1078.389,761.483
