timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
47.597,833.288,555.255,828.26,736.716,1031.856,756.539,1092.179,534.016,1129.109,737.248,1046.222,784.528
47.631,832.628,556.735,816.174,738.64,1021.06,760.77,1091.682,534.101,1127.892,737.774,1041.255,784.31
47.664,831.616,558.385,802.659,740.02,1008.161,767.148,1090.978,533.855,1128.317,737.846,1041.74,782.226
47.697,830.406,559.997,787.847,741.227,992.678,775.455,1090.29,533.75,1128.171,738.215,1040.806,782.532
47.731,828.927,561.957,772.661,742.269,975.159,784.915,1089.489,533.344,1129.112,738.1,1043.398,782.178
47.764,827.37,564.161,757.015,743.295,954.991,795.568,1088.79,533.353,1129.24,738.602,1043.293,782.088
47.797,825.539,566.357,741.47,744.245,932.356,806.847,1087.833,533.087,1129.431,738.736,1043.28,782.321
47.831,823.775,568.699,726.748,744.708,908.181,818.487,1087.145,532.833,1129.723,738.898,1043.379,782.212
47.864,821.492,570.992,712.81,744.88,881.838,830.852,1086.083,532.747,1129.966,739.129,1043.196,782.395
47.897,818.96,573.141,700.406,745.354,853.699,843.783,1084.924,532.671,1130.194,739.242,1043.501,782.369
47.931,816.293,575.35,689.553,746.14,825.053,856.887,1083.698,532.547,1130.217,739.23,1043.16,782.435
47.964,813.473,577.796,679.855,747.387,796.04,870.246,1082.216,532.451,1130.273,739.072,1042.958,782.404
47.997,810.614,580.29,671.622,749.39,767.199,883.971,1080.619,532.369,1130.331,738.788,1042.816,782.31
48.031,807.766,582.938,664.501,752.087,739.284,897.861,1078.938,532.271,1130.456,738.349,1042.776,782.196
48.064,804.884,585.564,658.294,755.157,713.135,910.743,1077.122,532.199,1130.453,737.811,1042.711,782.117
48.097,802.177,588.285,652.747,758.763,688.575,923.245,1075.312,532.116,1130.231,737.262,1042.349,782.052
48.131,799.63,591.076,648.148,762.987,666.886,935.157,1073.602,531.929,1129.921,736.573,1042.145,782.025
48.164,797.152,593.757,643.908,767.431,647.092,946.369,1071.909,531.884,1129.669,735.923,1042.108,781.999
48.197,794.849,596.442,640.032,772.144,630.667,956.257,1070.295,531.816,1129.457,735.234,1041.817,782.061
48.231,792.605,598.885,636.282,776.684,617.885,964.631,1068.701,531.862,1129.337,734.592,1041.739,782.033
48.264,790.37,601.086,632.73,780.877,608.34,971.491,1067.294,531.868,1129.247,733.893,1041.722,782.041
48.297,788.177,603.059,629.11,784.678,601.749,977.346,1065.951,532.071,1129.179,733.381,1041.529,782.108
48.331,786.056,604.797,625.085,787.548,599.194,978.305,1064.68,532.385,1129.179,732.961,1041.398,782.132
48.364,783.991,606.213,621.573,789.148,598.289,977.963,1063.362,532.503,1129.31,732.273,1041.128,782.22
48.397,782.063,607.282,618.385,790.09,595.888,978.655,1062.108,532.484,1129.477,731.423,1041.271,782.346
