timecode,RightShoulder,RightShoulder.1,RightShoulder.2,RightElbow,RightElbow.1,RightElbow.2,RightHand,RightHand.1,RightHand.2,LeftShoulder,LeftShoulder.1,LeftShoulder.2,LeftElbow,LeftElbow.1,LeftElbow.2,LeftHand,LeftHand.1,LeftHand.2
54.643,-0.192,0.072,1.174,-0.409,-0.142,1.168,-0.369,-0.267,0.931,0.187,0.091,1.166,0.387,-0.089,1.309,0.338,-0.232,1.085
54.677,-0.191,0.075,1.183,-0.408,-0.139,1.187,-0.363,-0.262,0.95,0.187,0.092,1.167,0.389,-0.088,1.308,0.338,-0.232,1.085
54.71,-0.191,0.077,1.19,-0.407,-0.137,1.206,-0.354,-0.257,0.969,0.186,0.093,1.168,0.39,-0.087,1.307,0.338,-0.232,1.085
54.743,-0.19,0.079,1.197,-0.404,-0.136,1.224,-0.342,-0.252,0.988,0.186,0.094,1.169,0.391,-0.086,1.306,0.338,-0.232,1.085
54.777,-0.19,0.081,1.203,-0.401,-0.136,1.243,-0.33,-0.247,1.007,0.186,0.096,1.171,0.391,-0.085,1.306,0.338,-0.232,1.085
54.81,-0.189,0.081,1.209,-0.397,-0.136,1.261,-0.317,-0.243,1.026,0.186,0.096,1.173,0.391,-0.086,1.306,0.338,-0.232,1.085
54.843,-0.188,0.082,1.215,-0.393,-0.135,1.278,-0.305,-0.238,1.044,0.185,0.097,1.175,0.391,-0.086,1.306,0.338,-0.232,1.085
54.877,-0.188,0.082,1.22,-0.389,-0.135,1.292,-0.295,-0.235,1.059,0.185,0.098,1.177,0.391,-0.087,1.307,0.338,-0.232,1.085
54.91,-0.187,0.083,1.224,-0.385,-0.135,1.302,-0.286,-0.232,1.069,0.185,0.098,1.18,0.39,-0.088,1.308,0.338,-0.232,1.085
54.943,-0.187,0.083,1.227,-0.383,-0.137,1.306,-0.278,-0.23,1.075,0.185,0.099,1.183,0.39,-0.089,1.308,0.338,-0.232,1.085
54.977,-0.187,0.084,1.229,-0.381,-0.139,1.306,-0.269,-0.23,1.077,0.185,0.1,1.186,0.389,-0.09,1.309,0.338,-0.232,1.085
55.01,-0.188,0.083,1.229,-0.38,-0.142,1.301,-0.259,-0.23,1.076,0.185,0.101,1.19,0.388,-0.092,1.311,0.338,-0.232,1.085
