timecode,RightShoulder_2D,RightShoulder_2D.1,RightElbow_2D,RightElbow_2D.1,RightHand_2D,RightHand_2D.1,LeftShoulder_2D,LeftShoulder_2D.1,LeftElbow_2D,LeftElbow_2D.1,LeftHand_2D,LeftHand_2D.1
27.004,844.643,525.378,727.279,767.985,957.713,816.915,1148.44,587.693,1304.261,802.847,1245.885,1085.465
27.037,844.264,524.482,719.779,761.724,943.664,806.732,1146.523,588.18,1303.618,803.654,1245.316,1084.947
27.07,843.442,523.925,713.63,755.346,931.577,797.064,1144.275,588.754,1302.792,804.716,1244.85,1084.558
27.104,841.87,523.586,708.678,749.416,921.801,789.159,1141.375,589.509,1302.243,806.202,1244.325,1084.008
27.137,840.05,523.292,705.01,744.24,914.079,784.015,1138.131,590.501,1302.052,807.115,1242.416,1083.384
27.17,838.079,523.211,701.775,740.31,907.755,780.962,1134.802,591.321,1302.548,808.877,1241.285,1082.485
27.204,835.804,523.316,698.872,738.007,901.964,779.937,1131.356,592.365,1303.121,811.661,1240.191,1081.529
27.237,833.46,523.798,695.596,736.669,895.141,780.917,1128.086,593.718,1303.462,814.293,1239.18,1080.757
27.27,831.334,524.748,691.178,735.452,886.224,783.634,1125.286,594.707,1302.789,816.971,1238.218,1079.721
27.304,829.09,526.087,684.95,733.781,873.405,788.54,1122.967,595.007,1301.613,818.606,1236.831,1078.883
27.337,826.883,527.641,677.604,731.354,855.934,795.331,1121.081,594.777,1299.953,819.44,1235.202,1078.073
27.37,824.554,529.499,668.43,728.055,833.514,804.48,1119.524,594.184,1298.442,819.178,1234.144,1077.696
27.404,822.393,531.477,658.951,724.561,808.042,814.468,1118.286,593.541,1297.445,818.946,1233.76,1077.746
27.437,820.127,533.33,649.808,721.551,780.457,824.717,1117.088,593.168,1296.759,818.882,1233.838,1078.1
27.47,817.855,535.108,641.21,719.109,752.017,835.409,1116.192,593.082,1296.479,819.213,1234.031,1078.63
27.504,815.664,536.952,633.541,717.655,723.644,845.907,1115.539,592.986,1296.564,819.371,1234.563,1079.216
27.537,813.492,538.989,626.587,717.261,697.251,855.849,1115.236,592.746,1296.735,819.551,1234.309,1079.632
27.57,811.221,541.003,620.239,718.198,676.36,865.009,1114.88,592.878,1297.363,819.775,1233.481,1079.642
27.604,809.137,542.607,614.906,720.387,664.191,873.364,1114.714,593.574,1298.3,821.035,1233.186,1079.669
27.637,807.458,543.788,610.331,723.497,662.256,880.437,1114.64,594.645,1299.352,823.088,1233.269,1080.166
27.67,806.063,544.781,606.737,727.593,666.32,886.721,1114.744,595.822,1300.26,825.376,1233.071,1080.819
27.704,804.705,545.724,604.689,733.386,673.857,894.043,1114.957,596.788,1301.098,827.36,1233.59,1081.474
27.737,803.34,546.632,604.537,741.146,683.586,902.162,1115.221,597.504,1302.34,828.723,1234.224,1081.863
27.77,802.139,547.873,606.086,750.636,695.841,911.493,1115.65,598.077,1303.677,829.911,1234.289,1081.919
27.804,800.945,549.484,610.104,762.05,709.49,922.555,1116.22,598.624,1305.125,831.139,1234.385,1081.727
27.837,799.541,551.864,614.419,774.23,724.0,934.97,1116.878,599.146,1306.399,832.48,1234.642,1081.541
27.87,798.017,554.741,619.513,786.888,739.39,948.61,1117.684,599.803,1307.574,834.374,1234.865,1081.303
27.904,796.483,557.995,625.631,799.729,754.386,963.99,1118.614,600.62,1309.025,836.36,1235.063,1081.215
27.937,794.97,561.554,632.326,812.262,768.69,981.199,1119.483,601.393,1310.465,838.292,1235.598,1081.011
27.97,793.534,565.044,640.062,824.25,782.233,1000.24,1120.377,602.103,1311.441,840.585,1235.572,1080.933
28.004,792.029,568.498,648.146,835.524,794.297,1020.725,1121.219,602.628,1312.62,842.568,1235.598,1080.946
28.037,790.398,572.032,657.258,846.598,805.21,1042.239,1122.005,602.982,1313.725,844.499,1235.913,1081.091
28.07,788.742,575.527,666.074,856.448,815.558,1064.643,1122.546,603.049,1314.402,846.216,1236.071,1081.529
28.104,787.165,579.075,675.126,865.418,825.418,1086.716,1122.811,602.408,1314.808,846.807,1236.246,1082.06
28.137,785.696,582.806,682.861,873.655,835.268,1107.37,1123.03,601.524,1315.32,846.91,1236.282,1082.458
28.17,784.292,586.607,690.064,881.345,844.156,1126.664,1123.165,601.022,1316.311,847.254,1236.654,1083.041
28.204,782.867,590.18,696.355,887.897,852.141,1144.52,1123.102,600.964,1317.201,848.016,1237.274,1083.665
28.237,781.374,593.239,701.621,893.392,858.837,1159.796,1122.999,601.31,1318.06,849.069,1237.572,1084.421
28.27,779.821,595.392,705.71,897.93,864.816,1170.748,1122.595,601.35,1318.694,849.276,1238.493,1085.71
28.304,778.824,596.311,708.579,900.031,868.69,1176.418,1122.159,600.48,1318.931,848.127,1239.73,1087.099
28.337,777.781,596.106,710.285,899.6,869.842,1177.888,1121.295,599.061,1318.557,845.995,1240.485,1087.859
28.37,776.535,595.35,711.334,898.045,868.741,1175.601,1120.034,597.522,1317.478,843.392,1240.994,1088.443
28.404,775.356,594.346,712.771,895.69,867.829,1171.035,1118.661,595.741,1315.366,840.871,1240.608,1088.259
28.437,774.484,592.426,714.129,891.649,867.64,1163.415,1116.99,593.553,1312.036,837.924,1239.987,1087.651
28.47,773.868,589.374,714.607,886.345,868.562,1152.114,1115.248,591.204,1307.835,834.914,1239.629,1087.211
28.504,773.487,585.619,713.599,880.383,869.047,1137.908,1113.631,588.968,1303.52,832.133,1238.886,1087.051
28.537,773.303,581.548,711.575,874.002,867.979,1121.831,1112.078,587.359,1299.862,829.508,1238.802,1087.348
28.57,773.308,577.585,708.669,867.516,865.958,1104.854,1110.635,586.087,1296.191,827.469,1238.772,1087.656
28.604,773.431,573.57,705.716,861.316,863.373,1087.441,1109.191,585.318,1292.935,825.567,1237.909,1087.722
28.637,774.08,569.69,703.054,854.962,860.873,1069.565,1107.943,584.89,1290.27,823.937,1237.503,1087.705
28.67,775.165,565.627,700.453,848.032,859.085,1050.949,1106.925,584.289,1287.209,822.809,1236.611,1087.405
28.704,776.502,561.326,698.151,841.001,858.019,1031.514,1105.902,583.713,1284.428,821.426,1235.624,1086.829
28.737,778.135,556.972,695.897,833.433,858.425,1011.475,1104.941,583.324,1282.483,819.917,1235.7,1086.602
28.77,780.108,552.662,693.355,825.476,859.361,991.937,1104.139,582.986,1280.423,818.648,1235.925,1086.577
28.804,782.231,548.798,691.343,818.112,860.763,973.037,1103.507,582.682,1278.33,817.618,1235.974,1086.993
28.837,784.545,545.302,690.497,811.169,862.305,955.568,1102.795,582.515,1276.071,816.702,1235.302,1087.019
28.87,787.029,542.124,690.413,804.549,864.521,939.406,1102.083,582.467,1273.993,816.06,1234.539,1086.629
28.904,789.604,539.392,690.389,798.443,867.051,924.186,1101.506,582.781,1272.425,815.674,1233.844,1085.834
28.937,792.116,537.223,689.87,793.109,870.207,909.089,1101.228,583.419,1270.662,816.489,1233.839,1084.931
28.97,794.594,535.955,688.538,788.652,872.954,893.987,1101.359,584.127,1268.42,818.215,1234.091,1084.477
29.004,797.19,535.555,684.439,783.967,874.162,878.792,1101.869,584.907,1266.315,819.821,1234.038,1084.117
29.037,799.915,534.964,681.065,779.067,874.937,863.618,1102.615,585.415,1263.514,821.929,1233.803,1083.348
29.07,802.704,533.899,677.191,773.012,874.182,848.855,1103.569,585.669,1261.275,823.406,1232.529,1082.224
29.104,805.21,532.643,674.2,766.744,873.353,834.261,1104.481,585.68,1259.893,823.515,1230.415,1080.647
29.137,807.535,531.617,671.833,760.483,872.784,820.604,1105.522,585.522,1259.569,823.221,1228.782,1078.885
29.17,809.479,530.621,670.952,754.743,872.988,808.363,1106.482,585.621,1259.566,823.116,1227.447,1077.321
29.204,811.359,529.784,671.484,749.834,874.118,798.119,1107.41,586.028,1260.359,823.454,1226.589,1075.963
29.237,813.218,529.059,672.981,745.903,876.232,789.797,1108.362,586.906,1261.475,824.573,1225.429,1074.354
29.27,815.185,528.516,674.927,743.132,878.822,783.984,1109.476,588.275,1262.772,826.654,1224.082,1072.312
29.304,817.048,527.903,677.219,741.578,881.233,781.314,1110.83,589.617,1263.615,828.557,1223.05,1070.206
29.337,818.844,527.352,679.601,741.084,882.978,781.933,1112.417,591.047,1264.776,829.209,1222.515,1069.255
29.37,820.642,526.904,681.817,741.698,884.976,784.462,1114.273,592.429,1266.569,829.031,1222.433,1068.794
29.404,822.34,526.396,684.715,743.757,889.156,787.901,1116.431,593.669,1268.683,828.96,1223.045,1068.581
29.437,823.95,525.954,688.426,747.113,894.906,792.546,1118.996,594.793,1271.755,828.766,1223.278,1068.31
29.47,825.568,525.789,692.392,751.486,901.88,798.138,1121.851,595.78,1275.654,828.173,1224.334,1068.321
29.504,827.126,525.917,697.157,756.769,909.906,804.933,1124.917,596.825,1279.973,827.932,1225.884,1068.384
29.537,828.997,526.5,702.58,762.648,918.803,812.522,1128.262,597.905,1284.305,828.036,1227.206,1068.625
29.57,831.027,527.167,709.374,768.979,929.267,820.757,1131.94,599.011,1289.184,828.525,1229.032,1069.058
29.604,833.239,527.823,717.383,775.471,941.463,829.855,1135.746,600.054,1294.051,829.747,1231.033,1068.94
29.637,835.565,528.489,726.861,782.052,955.008,839.31,1139.648,600.932,1298.771,831.693,1235.747,1068.301
29.67,838.015,529.365,737.166,788.556,969.877,848.679,1143.477,601.898,1303.368,833.973,1241.915,1067.268
29.704,840.854,530.163,747.83,794.412,985.67,857.116,1147.3,603.028,1308.405,835.163,1247.811,1067.857
29.737,843.932,530.9,758.011,799.658,1000.895,864.576,1151.362,603.862,1313.088,836.091,1250.055,1068.22
29.77,847.185,531.7,768.398,804.834,1015.819,871.037,1155.504,604.506,1317.319,836.895,1250.53,1068.737
29.804,850.751,532.745,777.301,809.63,1028.701,876.992,1159.661,604.955,1320.371,838.393,1251.316,1069.265
29.837,854.596,534.103,785.721,814.338,1040.693,882.455,1163.62,605.804,1322.862,840.362,1251.936,1069.384
29.87,858.458,535.749,793.623,819.241,1051.781,887.349,1167.163,606.967,1325.068,841.826,1251.946,1069.404
